"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/07/2017","AQS","420050001","3","10.4","ug/m3 LC","43","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/08/2017","AQS","420050001","3","12.4","ug/m3 LC","52","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/09/2017","AQS","420050001","3","13.9","ug/m3 LC","55","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/10/2017","AQS","420050001","3","19.8","ug/m3 LC","67","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/11/2017","AQS","420050001","3","17.9","ug/m3 LC","63","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/12/2017","AQS","420050001","3","14.7","ug/m3 LC","56","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/13/2017","AQS","420050001","3","12.9","ug/m3 LC","53","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/14/2017","AQS","420050001","3","15","ug/m3 LC","57","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/15/2017","AQS","420050001","3","18.5","ug/m3 LC","64","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/16/2017","AQS","420050001","3","17.1","ug/m3 LC","62","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/17/2017","AQS","420050001","3","11.7","ug/m3 LC","49","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/18/2017","AQS","420050001","3","12.6","ug/m3 LC","52","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/19/2017","AQS","420050001","3","10.4","ug/m3 LC","43","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/20/2017","AQS","420050001","3","6.1","ug/m3 LC","25","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/21/2017","AQS","420050001","3","6.5","ug/m3 LC","27","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/22/2017","AQS","420050001","3","5.4","ug/m3 LC","23","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/23/2017","AQS","420050001","3","5.9","ug/m3 LC","25","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/24/2017","AQS","420050001","3","6","ug/m3 LC","25","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/25/2017","AQS","420050001","3","5.2","ug/m3 LC","22","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/26/2017","AQS","420050001","3","2.6","ug/m3 LC","11","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"04/27/2017","AQS","420050001","3","0.4","ug/m3 LC","2","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/03/2017","AQS","420050001","3","3.5","ug/m3 LC","15","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/04/2017","AQS","420050001","3","5.8","ug/m3 LC","24","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/05/2017","AQS","420050001","3","3.2","ug/m3 LC","13","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/06/2017","AQS","420050001","3","2.8","ug/m3 LC","12","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/07/2017","AQS","420050001","3","3.9","ug/m3 LC","16","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/08/2017","AQS","420050001","3","4.8","ug/m3 LC","20","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/09/2017","AQS","420050001","3","7.3","ug/m3 LC","30","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/10/2017","AQS","420050001","3","6.2","ug/m3 LC","26","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/11/2017","AQS","420050001","3","8.5","ug/m3 LC","35","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/12/2017","AQS","420050001","3","7","ug/m3 LC","29","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/13/2017","AQS","420050001","3","5.5","ug/m3 LC","23","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/14/2017","AQS","420050001","3","8.9","ug/m3 LC","37","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/15/2017","AQS","420050001","3","3.5","ug/m3 LC","15","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/16/2017","AQS","420050001","3","7","ug/m3 LC","29","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/17/2017","AQS","420050001","3","13.9","ug/m3 LC","55","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/18/2017","AQS","420050001","3","12.2","ug/m3 LC","51","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/19/2017","AQS","420050001","3","8.9","ug/m3 LC","37","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/20/2017","AQS","420050001","3","6","ug/m3 LC","25","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/21/2017","AQS","420050001","3","8.4","ug/m3 LC","35","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/22/2017","AQS","420050001","3","5.1","ug/m3 LC","21","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/23/2017","AQS","420050001","3","5.2","ug/m3 LC","22","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/24/2017","AQS","420050001","3","7.6","ug/m3 LC","32","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/25/2017","AQS","420050001","3","2.9","ug/m3 LC","12","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/26/2017","AQS","420050001","3","3.8","ug/m3 LC","16","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/27/2017","AQS","420050001","3","7.8","ug/m3 LC","33","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/28/2017","AQS","420050001","3","10.7","ug/m3 LC","45","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/29/2017","AQS","420050001","3","4.5","ug/m3 LC","19","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/30/2017","AQS","420050001","3","8","ug/m3 LC","33","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"05/31/2017","AQS","420050001","3","6.6","ug/m3 LC","28","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/01/2017","AQS","420050001","3","7.1","ug/m3 LC","30","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/02/2017","AQS","420050001","3","5.8","ug/m3 LC","24","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/03/2017","AQS","420050001","3","8.4","ug/m3 LC","35","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/04/2017","AQS","420050001","3","12","ug/m3 LC","50","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/05/2017","AQS","420050001","3","11.1","ug/m3 LC","46","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/06/2017","AQS","420050001","3","3.6","ug/m3 LC","15","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/07/2017","AQS","420050001","3","2.1","ug/m3 LC","9","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/08/2017","AQS","420050001","3","3.1","ug/m3 LC","13","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/09/2017","AQS","420050001","3","7","ug/m3 LC","29","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/10/2017","AQS","420050001","3","12.5","ug/m3 LC","52","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/11/2017","AQS","420050001","3","13.6","ug/m3 LC","54","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/12/2017","AQS","420050001","3","13.1","ug/m3 LC","53","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/13/2017","AQS","420050001","3","12.8","ug/m3 LC","52","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/14/2017","AQS","420050001","3","17.2","ug/m3 LC","62","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/15/2017","AQS","420050001","3","11.3","ug/m3 LC","47","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/16/2017","AQS","420050001","3","9.9","ug/m3 LC","41","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/17/2017","AQS","420050001","3","8","ug/m3 LC","33","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/18/2017","AQS","420050001","3","7.2","ug/m3 LC","30","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/19/2017","AQS","420050001","3","5.2","ug/m3 LC","22","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/20/2017","AQS","420050001","3","4.5","ug/m3 LC","19","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/21/2017","AQS","420050001","3","9.3","ug/m3 LC","39","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/22/2017","AQS","420050001","3","9.5","ug/m3 LC","40","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/23/2017","AQS","420050001","3","4.5","ug/m3 LC","19","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/24/2017","AQS","420050001","3","6.1","ug/m3 LC","25","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/25/2017","AQS","420050001","3","6.3","ug/m3 LC","26","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/26/2017","AQS","420050001","3","5.8","ug/m3 LC","24","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/27/2017","AQS","420050001","3","4.3","ug/m3 LC","18","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/28/2017","AQS","420050001","3","6.6","ug/m3 LC","28","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/29/2017","AQS","420050001","3","11","ug/m3 LC","46","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"06/30/2017","AQS","420050001","3","7.1","ug/m3 LC","30","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/01/2017","AQS","420050001","3","6","ug/m3 LC","25","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/02/2017","AQS","420050001","3","6.5","ug/m3 LC","27","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/03/2017","AQS","420050001","3","8.5","ug/m3 LC","35","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/04/2017","AQS","420050001","3","8.7","ug/m3 LC","36","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/05/2017","AQS","420050001","3","16","ug/m3 LC","59","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/06/2017","AQS","420050001","3","8.7","ug/m3 LC","36","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/07/2017","AQS","420050001","3","5.9","ug/m3 LC","25","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/08/2017","AQS","420050001","3","6.4","ug/m3 LC","27","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/09/2017","AQS","420050001","3","10.5","ug/m3 LC","44","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/10/2017","AQS","420050001","3","10.9","ug/m3 LC","45","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/11/2017","AQS","420050001","3","7.1","ug/m3 LC","30","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/12/2017","AQS","420050001","3","11.3","ug/m3 LC","47","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/13/2017","AQS","420050001","3","11.3","ug/m3 LC","47","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/14/2017","AQS","420050001","3","7.4","ug/m3 LC","31","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/15/2017","AQS","420050001","3","4.5","ug/m3 LC","19","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/16/2017","AQS","420050001","3","9.2","ug/m3 LC","38","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/17/2017","AQS","420050001","3","8.3","ug/m3 LC","35","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/18/2017","AQS","420050001","3","7.5","ug/m3 LC","31","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/19/2017","AQS","420050001","3","14.1","ug/m3 LC","55","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/20/2017","AQS","420050001","3","11.5","ug/m3 LC","48","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/21/2017","AQS","420050001","3","8.2","ug/m3 LC","34","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/22/2017","AQS","420050001","3","9.5","ug/m3 LC","40","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/23/2017","AQS","420050001","3","9","ug/m3 LC","38","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/24/2017","AQS","420050001","3","8.2","ug/m3 LC","34","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/25/2017","AQS","420050001","3","5.3","ug/m3 LC","22","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/26/2017","AQS","420050001","3","7.6","ug/m3 LC","32","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"07/27/2017","AQS","420050001","3","10.7","ug/m3 LC","45","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"08/01/2017","AQS","420050001","3","13.9","ug/m3 LC","55","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
"08/02/2017","AQS","420050001","3","13.3","ug/m3 LC","54","LAT/LON IS CENTER OF TRAILER","1","100.0000","88101","PM2.5 - Local Conditions","38300","Pittsburgh, PA","42","Pennsylvania","005","Armstrong","40.8141826239239","-79.5647497763623"
